1906,1992,2,
1942,2042,2,
1859,2024,2,
1819,2001,2,
1679,1533,2,
1356,1386,2,
1394,1387,2,
1629,1627,2,
1648,1667,2,
1594,1686,2,
1625,1717,2,
1579,1640,2,
2166,1954,2,
2223,1944,2,
2379,1920,2,
2408,1924,2,
3922,1980,2,
1760,1336,2,
1789,1279,2,
4568,1366,2,
524,1747,2,
3946,2081,2,
521,1736,2,
4159,1307,2,
2000,2047,2,
513,1860,2,
77,1799,2,
147,1760,2,
97,1752,2,
260,1924,2,
211,1924,2,
152,1923,2,
83,1922,2,
19,1925,2,
2757,1919,2,
2907,1926,2,
2961,1927,2,
3022,1930,2,
3091,1932,2,
3161,1936,2,
1499,1634,2,
1499,1594,2,
1498,1670,2,
546,1755,2,
570,1740,2,
521,1779,2,
499,1799,2,
1712,1515,2,
1701,1536,2,
1685,1556,2,
206,1755,2,
157,1731,2,
124,1706,2,
91,1685,2,
57,1670,2,
1736,1586,2,
1767,1581,2,
1516,1269,2,
1506,1291,2,
1487,1302,2,
1615,1124,2,
1624,1087,2,
1547,1797,2,
1580,1786,2,
1181,1911,2,
54,1591,2,
431,1855,2,
14,1641,2,
2500,1805,2,
640,1805,2,
685,1765,2,
4726,1356,1,
4639,1441,1,
4668,1479,1,
30,1621,1,
487,1764,1,
554,1740,1,
4528,1271,1,
4533,1351,1,
4457,1244,1,
847,1481,1,
355,1860,1,
316,1861,1,
4511,1442,1,
4469,1409,1,
4422,1367,1,
4423,1331,1,
4417,1294,1,
4413,1232,1,
4413,1199,1,
516,1449,1,
375,1801,1,
4769,1340,1,
4576,1477,1,
4466,1481,1,
4498,1271,1,
31,1474,1,
747,1349,1,
321,1801,1,
315,1801,1,
111,1662,1,
525,1482,1,
590,1390,1,
825,1171,1,
4614,1466,1,
4604,1406,1,
4487,1312,1,
4693,1791,1,
4550,1468,1,
4728,1485,1,
4781,1485,1,
47,1500,1,
93,1516,1,
1079,1237,1,
4671,1357,1,
20,1339,1,
25,496,1,
4681,773,1,
4281,1671,1,
30,575,1,
4636,1974,1,
4663,1974,1,
4738,1411,1,
4728,1434,1,
1600,1327,1,
1394,1390,1,
940,1671,1,
1383,1592,1,
261,1877,1,
1551,1558,1,
1531,1535,1,
1511,1560,1,
1488,1536,1,
1474,1562,1,
1140,1693,1,
1112,1753,1,
1166,1787,1,
1041,1789,1,
4461,1213,1,
20,1649,1,
903,1668,1,
1150,1654,1,
1355,1506,1,
1130,1405,1,
4413,1219,1,
1627,1947,1,
1477,1953,1,
1430,1779,1,
1856,1341,1,
1547,1614,1,
4559,1740,1,
4586,1789,1,
4326,1662,1,
2479,2034,1,
1671,1619,1,
1670,1590,1,
1706,1929,1,
566,1817,1,
1271,1761,1,
3167,1821,1,
3270,1822,1,
3421,1828,1,
2730,1768,1,
2963,1772,1,
2848,1769,1,
3093,1766,1,
2572,1753,1,
2482,1757,1,
2329,1778,1,
2169,1778,1,
2287,1714,1,
1558,1910,1,
1521,1913,1,
1478,1908,1,
1404,1910,1,
1338,1911,1,
1269,1911,1,
1205,1911,1,
1162,1911,1,
1109,1914,1,
462,1853,1,
1524,1589,1,
1502,1614,1,
1483,1592,1,
1451,1608,1,
1425,1591,1,
1403,1615,1,
1359,1612,1,
1416,1504,1,
1458,1505,1,
1506,1505,1,
1574,1776,1,
1564,1825,1,
1586,1873,1,
2477,1937,1,
2528,1937,1,
2566,1937,1,
2607,1937,1,
2644,1948,1,
2680,1957,1,
2714,1967,1,
2741,1975,1,
2762,1985,1,
4199,1711,1,
4224,1700,1,
1637,1975,1,
3727,1544,1,
3652,1441,1,
3672,1464,1,
3656,1414,1,
3665,1389,1,
3672,1363,1,
3682,1350,1,
3500,1367,1,
3517,1396,1,
3502,1429,1,
3521,1451,1,
3543,1473,1,
3569,1497,1,
3590,1522,1,
3615,1547,1,
1805,1342,1,
1825,1292,1,
1850,1259,1,
4427,1209,1,
3719,1575,1,
3751,1578,1,
3746,1611,1,
3776,1634,1,
3767,1662,1,
3800,1678,1,
3815,1698,1,
3746,1641,1,
3748,1699,1,
3782,1703,1,
3768,1726,1,
3752,1757,1,
3789,1759,1,
3773,1782,1,
3655,1785,1,
4706,1429,1,
1044,1710,1,
360,1844,1,
189,1792,1,
569,1849,1,
3164,1939,1,
3204,1937,1,
1694,1951,1,
1651,1950,1,
4337,1474,1,
4411,1534,1,
4426,1535,1,
4478,1536,1,
4478,1561,1,
4477,1600,1,
1501,1653,1,
1544,1853,1,
1538,1881,1,
1508,1853,1,
3644,1350,1,
3641,1369,1,
3636,1390,1,
3630,1411,1,
3623,1431,1,
3622,1449,1,
3620,1474,1,
3617,1495,1,
1664,1582,1,
1629,1581,1,
1600,1585,1,
1570,1587,1,
1546,1587,1,
1507,1589,1,
1694,1585,1,
1717,1584,1,
1625,1179,1,
584,1852,1,
2479,1804,1,
4773,1585,0,
4606,1345,0,
901,1431,0,
600,1469,0,
614,1464,0,
607,1486,0,
681,1389,0,
674,1376,0,
661,1382,0,
137,1880,0,
890,1621,0,
4148,1244,0,
4746,1630,0,
4696,1582,0,
4637,1525,0,
4578,1517,0,
4518,1525,0,
4543,1480,0,
4446,1386,0,
4414,1262,0,
675,1682,0,
776,1477,0,
789,1421,0,
804,1367,0,
4305,1244,0,
1007,1299,0,
961,1431,0,
907,1504,0,
469,1621,0,
150,1620,0,
139,1565,0,
126,1511,0,
3683,1166,0,
4708,1491,0,
4739,1524,0,
4307,1216,0,
4267,1210,0,
4212,1212,0,
4103,1354,0,
4387,1471,0,
4353,1471,0,
4082,1220,0,
4062,1264,0,
4761,1722,0,
527,1426,0,
562,1411,0,
616,1370,0,
615,1435,0,
3949,1419,0,
4549,1297,0,
4446,1285,0,
271,1891,0,
226,1895,0,
4526,1564,0,
1141,1435,0,
1111,1462,0,
1114,1512,0,
1019,1526,0,
1046,1507,0,
1081,1484,0,
4042,1336,0,
3943,1201,0,
4403,1428,0,
544,1446,0,
4491,1486,0,
955,1277,0,
3652,1146,0,
3511,1152,0,
694,1354,0,
612,1507,0,
646,1486,0,
812,1352,0,
734,1380,0,
648,1440,0,
4536,2056,0,
4349,1501,0,
4278,1640,0,
4342,1587,0,
4379,1514,0,
4508,1646,0,
4522,1695,0,
64,1583,0,
4526,1977,0,
4526,1933,0,
4590,1971,0,
4558,1959,0,
4680,1963,0,
4697,1951,0,
4717,1934,0,
4734,1913,0,
4649,1715,0,
810,1463,0,
839,1447,0,
866,1424,0,
1722,1441,0,
1759,1445,0,
1706,1462,0,
4503,1202,0,
1077,1678,0,
1385,1622,0,
937,1766,0,
1001,1720,0,
4756,1559,0,
1036,1444,0,
4397,1747,0,
1280,1462,0,
4621,1875,0,
4568,1864,0,
4673,1869,0,
4507,1859,0,
4312,1811,0,
4352,1782,0,
4433,1807,0,
4572,1796,0,
4321,1729,0,
4632,1800,0,
1245,1598,0,
1290,1543,0,
1155,1608,0,
1459,1685,0,
1400,1689,0,
35,1382,0,
1076,1591,0,
955,1601,0,
4398,1534,0,
4178,1774,0,
4447,1200,0,
4563,1349,0,
4595,1441,0,
4661,1505,0,
4693,1545,0,
11,1568,0,
1135,1655,0,
1207,1634,0,
167,1634,0,
733,1477,0,
1906,1542,0,
2194,1531,0,
2472,1531,0,
2667,1766,0,
2896,1761,0,
3496,1826,0,
3562,2050,0,
3492,2050,0,
3489,1937,0,
3026,1770,0,
2567,1620,0,
2445,1767,0,
1522,1815,0,
3431,1996,0,
3222,1835,0,
3369,1860,0,
2026,1481,0,
1940,1406,0,
2010,1641,0,
2632,1551,0,
2632,1546,0,
3169,1991,0,
2008,1667,0,
2033,1690,0,
2048,1718,0,
2066,1740,0,
2082,1756,0,
4368,1684,0,
4446,1772,0,
4444,1714,0,
4534,1749,0,
4606,1759,0,
4599,1646,0,
4721,1752,0,
4582,1730,0,
2030,1603,0,
2157,1698,0,
2264,1768,0,
4126,1784,0,
4129,1771,0,
4146,1771,0,
4164,1771,0,
4203,1750,0,
4238,1741,0,
4273,1711,0,
4307,1671,0,
4354,1631,0,
4361,1582,0,
4364,1547,0,
4389,1517,0,
4387,1495,0,
4386,1456,0,
4382,1430,0,
4382,1395,0,
4373,1365,0,
4377,1344,0,
1777,1500,0,
1815,1575,0,
1830,1614,0,
1842,1647,0,
1646,1557,0,
1620,1532,0,
1586,1560,0,
1735,1619,0,
1754,1604,0,
3308,1805,0,
3365,1822,0,
2783,1751,0,
2652,1728,0,
2528,1720,0,
2960,1724,0,
2218,1717,0,
2358,1688,0,
1174,1429,0,
1106,1296,0,
1235,1453,0,
1209,1426,0,
3157,2020,0,
3193,2019,0,
3230,2018,0,
3267,2018,0,
3303,2017,0,
3379,2027,0,
3516,2014,0,
3483,2013,0,
4553,1372,0,
4492,1321,0,
3700,1513,0,
3679,1487,0,
3122,1497,0,
3066,1339,0,
3034,1271,0,
2795,1396,0,
2759,1320,0,
2827,1259,0,
2930,1334,0,
2942,1406,0,
2057,1366,0,
2039,1284,0,
1980,1260,0,
1989,1319,0,
1929,1366,0,
3510,1518,0,
3479,1489,0,
4024,1859,0,
4064,1861,0,
4044,1843,0,
4064,1828,0,
4086,1813,0,
4108,1798,0,
4187,1713,0,
1837,1506,0,
1949,1525,0,
2007,1530,0,
2097,1531,0,
2318,1532,0,
2659,1504,0,
2735,1482,0,
2937,1459,0,
3114,1422,0,
2812,1775,0,
3154,1801,0,
3180,1784,0,
3242,1742,0,
3295,1699,0,
3382,1636,0,
3424,1604,0,
2714,1555,0,
2786,1556,0,
2847,1559,0,
2922,1565,0,
3000,1564,0,
140,1639,0,
111,1597,0,
134,1711,0,
2442,1272,0,
3057,1529,0,
2965,1539,0,
2905,1542,0,
2599,1530,0,
1072,1346,0,
2300,1446,0,
1906,1574,0,
1936,1574,0,
1972,1576,0,
2004,1575,0,
1867,1577,0,
1835,1559,0,
1790,1561,0,
1769,1532,0,
2115,1720,0,
2062,1677,0,
2149,1749,0,
2054,1637,0,
2051,1577,0,
2102,1581,0,
2105,1614,0,
2072,1611,0,
3254,1937,0,
3310,1939,0,
3366,1940,0,
3404,1940,0,
3436,1941,0,
3967,1990,0,
4021,1989,0,
1595,1927,0,
1667,1946,0,
1686,1929,0,
2275,1561,0,
2321,1551,0,
2364,1541,0,
4212,1400,0,
4242,1414,0,
4281,1432,0,
4317,1449,0,
4343,1485,0,
4416,1517,0,
4477,1549,0,
4476,1584,0,
4478,1612,0,
4477,1636,0,
2372,1519,0,
2335,1519,0,
2284,1510,0,
2262,1536,0,
2234,1541,0,
2141,1534,0,
2170,1535,0,
2061,1527,0,
2025,1515,0,
1926,1481,0,
1952,1488,0,
1871,1485,0,
1541,1833,0,
1515,1877,0,
1562,1880,0,
15,1877,0,
74,1884,0,
10,1624,0,
4771,1602,0,
4749,1582,0,
4727,1557,0,
4701,1534,0,
2624,1479,0,
1585,1936,0,
3682,1469,0,
1952,1115,0,
2135,1135,0,
1677,1069,0,
1714,1026,0,
2239,1182,0,
861,1540,0,
4516,1206,0,
4148,1858,0,
4180,1837,0,
4214,1814,0,
4252,1789,0,
4288,1768,0,
91,1591,0,
92,1610,0,
1898,1212,0,
1899,1235,0,
1924,1202,0,
2117,1414,0,
2151,1434,0,
2109,1354,0,
2201,1556,0,
2229,1502,0,
2177,1511,0,
2414,1595,0,
2434,1627,0,
2485,1689,0,
3690,1566,0,
300,1827,3,
197,1792,3,
426,1789,3,
4059,1142,3,
4112,852,3,
4382,926,3,
4343,851,3,
4591,825,3,
604,1719,3,
394,1850,3,
477,1884,3,
502,1854,3,
551,1881,3,
424,1881,3,
609,1864,3,
630,1836,3,
664,1787,3,
4142,1004,3,
4143,1034,3,
4143,1086,3,
4143,1144,3,
9,619,3,
5,599,3,
3908,1022,3,
4719,731,3,
951,1406,3,
765,1665,3,
745,1790,3,
4376,1170,3,
4351,1081,3,
4264,1089,3,
4214,1105,3,
4091,1057,3,
4252,944,3,
4287,929,3,
4334,914,3,
4358,899,3,
4394,860,3,
301,582,3,
801,1174,3,
4381,1021,3,
372,1781,3,
322,1782,3,
4393,1116,3,
4397,1057,3,
667,1651,3,
1105,1336,3,
1081,1350,3,
907,1417,3,
75,682,3,
867,1656,3,
836,1689,3,
809,1720,3,
129,1751,3,
4001,1025,3,
4384,992,3,
99,886,3,
4209,1179,3,
329,1859,3,
12,1382,3,
10,1406,3,
332,1015,3,
1032,1302,3,
897,1311,3,
4088,966,3,
924,1287,3,
4777,530,3,
711,1744,3,
17,890,3,
340,1841,3,
387,1894,3,
410,1911,3,
484,1977,3,
460,1950,3,
435,1929,3,
4744,608,3,
4747,597,3,
427,856,3,
1592,1449,3,
1610,1464,3,
1617,1437,3,
1659,1431,3,
1689,1451,3,
1410,1302,3,
1231,1309,3,
837,1837,3,
1583,1499,3,
1594,1530,3,
52,872,3,
3807,1030,3,
1086,1380,3,
4110,1046,3,
331,969,3,
332,997,3,
344,1007,3,
2812,1812,3,
3029,1824,3,
3226,1833,3,
3608,2001,3,
3871,2046,3,
3717,2050,3,
2336,1861,3,
2277,1824,3,
1831,1541,3,
2036,2047,3,
1952,1980,3,
1779,1974,3,
2481,1899,3,
2436,1954,3,
2752,1950,3,
2072,1978,3,
2086,2013,3,
2127,1921,3,
4081,1050,3,
4169,976,3,
4384,1181,3,
4384,1137,3,
4381,1102,3,
4377,1057,3,
4387,956,3,
4391,926,3,
4396,900,3,
2000,2022,3,
2139,2018,3,
2256,1985,3,
2339,1981,3,
2392,1878,3,
1796,1907,3,
3746,1996,3,
3572,1935,3,
3629,1993,3,
3630,1993,3,
3659,1931,3,
3838,2024,3,
3774,2026,3,
3519,1905,3,
929,1674,3,
1010,1682,3,
1075,1687,3,
1137,1685,3,
2469,2089,3,
2495,2091,3,
2524,2091,3,
2556,2093,3,
2589,2091,3,
2619,2093,3,
2648,2093,3,
2679,2093,3,
2708,2093,3,
2746,2093,3,
3868,1039,3,
1622,1511,3,
3050,1929,3,
1030,1395,3,
1029,1364,3,
2033,1977,3,
2150,1875,3,
2154,1821,3,
2122,1779,3,
1718,1950,3,
862,1919,3,
1034,1920,3,
964,1916,3,
901,1920,3,
788,1919,3,
709,1916,3,
641,1894,3,
430,1834,3,
330,1810,3,
1697,1500,3,
2283,1912,3,
2354,1912,3,
2782,1993,3,
2822,1994,3,
2865,1995,3,
2905,1994,3,
2941,1996,3,
2978,1995,3,
3016,1998,3,
3045,1996,3,
3078,2003,3,
3105,2008,3,
3126,2019,3,
3656,2010,3,
3696,2012,3,
3731,2011,3,
3871,1990,3,
3899,1993,3,
1962,2002,3,
3753,1810,3,
3771,1834,3,
3752,1861,3,
3734,1893,3,
3769,1896,3,
3754,1921,3,
3774,1951,3,
3734,1952,3,
3758,1977,3,
3776,1999,3,
3799,1978,3,
3918,1953,3,
3942,1930,3,
3944,1873,3,
3967,1902,3,
3989,1875,3,
4305,1085,3,
4263,1106,3,
4220,1119,3,
4182,1132,3,
4098,1155,3,
4071,1172,3,
4045,1188,3,
4088,927,3,
4055,951,3,
4117,949,3,
4116,904,3,
4144,926,3,
4143,882,3,
4168,904,3,
4196,880,3,
4167,856,3,
4227,853,3,
4227,905,3,
4264,878,3,
4292,852,3,
4320,877,3,
668,1719,3,
2878,1814,3,
2935,1814,3,
3704,1921,3,
74,1744,3,
817,1702,3,
426,1861,3,
270,1975,3,
318,1974,3,
358,1973,3,
412,1973,3,
535,1975,3,
238,1949,3,
209,1975,3,
172,1949,3,
137,1979,3,
103,1952,3,
67,1984,3,
27,1954,3,
2205,1825,3,
2209,1867,3,
2242,1825,3,
2316,1830,3,
2182,1845,3,
2245,1882,3,
2287,1896,3,
2320,1904,3,
2506,1915,3,
2550,1915,3,
2594,1916,3,
2640,1916,3,
2686,1919,3,
2730,1919,3,
2806,1921,3,
2857,1925,3,
3613,1931,3,
3698,1900,3,
3662,1902,3,
4333,1159,3,
4333,1129,3,
4368,2009,3,
322,1816,3,
1757,1909,3,
1729,1922,3,
3927,2075,3,
3991,2075,3,
4049,2074,3,
4106,2074,3,
4167,2072,3,
4214,1876,3,
4197,1902,3,
4174,1930,3,
3957,1037,3,
3986,1040,3,
4014,1039,3,
4041,1039,3,
4073,1037,3,
4104,1039,3,
4177,1041,3,
4216,1039,3,
4256,1039,3,
4298,1040,3,
619,1699,3,
640,1677,3,
655,1665,3,
4095,1126,3,
4112,1121,3,
4145,1115,3,
4176,1107,3,
4204,1096,3,
3732,1870,3,
1066,1371,3,
1031,1373,3,
996,1375,3,
3957,2000,3,
3995,2001,3,
4040,2002,3,
4081,2001,3,
4123,2000,3,
4226,931,3,
872,1662,3,
4399,928,3,
975,1317,7,
945,1362,7,
727,1630,7,
4401,1319,7,
739,1301,7,
4178,1374,7,
3998,1150,7,
776,1596,7,
831,1571,7,
861,1527,7,
811,1510,7,
4000,1101,7,
4037,1112,7,
3876,1083,7,
3849,1062,7,
4362,1379,7,
4266,1376,7,
911,1392,7,
4166,1214,7,
560,1552,7,
532,1599,7,
957,1480,7,
792,1626,7,
837,1604,7,
3901,1206,7,
4357,1216,7,
4331,1202,7,
885,1387,7,
3868,1177,7,
3837,1204,7,
4059,1240,7,
486,1605,7,
600,1520,7,
664,1530,7,
676,1574,7,
3998,1435,7,
4036,1421,7,
922,1421,7,
4397,1225,7,
3991,1296,7,
3963,1260,7,
3972,1122,7,
4401,1393,7,
3802,1216,7,
3766,1214,7,
3756,1174,7,
3547,1169,7,
1105,1287,7,
3817,1169,7,
3798,1187,7,
3847,1116,7,
3832,1105,7,
734,1414,7,
761,1444,7,
3543,1144,7,
4434,2054,7,
4342,2059,7,
4386,1964,7,
4269,2002,7,
941,1274,7,
4216,1694,7,
4182,1752,7,
4121,1820,7,
4001,1840,7,
4127,1347,7,
4306,1549,7,
4364,1550,7,
3922,1184,7,
4197,1971,7,
4141,2001,7,
4100,1929,7,
4150,1906,7,
4151,1954,7,
4297,1901,7,
4300,1947,7,
4364,1920,7,
4447,1903,7,
4434,2014,7,
3972,1063,7,
644,1633,7,
636,1665,7,
4253,1669,7,
4460,1676,7,
4464,1676,7,
1705,1284,7,
1752,1432,7,
1369,1669,7,
1429,1670,7,
1482,1670,7,
1612,1456,7,
542,1516,7,
1662,1416,7,
3644,1116,7,
3672,1120,7,
3716,1156,7,
4362,1241,7,
4487,1183,7,
3914,2050,7,
2576,1526,7,
2571,1523,7,
4754,1747,7,
4377,1317,7,
4377,1287,7,
4377,1261,7,
4373,1237,7,
4381,1220,7,
4382,1199,7,
1797,1530,7,
4424,1502,7,
4445,1534,7,
4443,1581,7,
4457,1622,7,
1594,1547,7,
1617,1561,7,
679,1547,7,
570,1605,7,
1322,1608,7,
3339,2016,7,
3400,2028,7,
3434,2029,7,
3578,2009,7,
3547,2010,7,
4036,1815,7,
4067,1791,7,
4157,1750,7,
4172,1728,7,
1050,1359,7,
1067,1374,7,
1099,1370,7,
2914,1595,7,
3682,1333,7,
3711,1256,7,
3709,1280,7,
3694,1301,7,
3682,1317,7,
3681,1259,7,
4220,1278,7,
3067,1302,7,
3036,1361,7,
2927,1267,7,
2864,1396,7,
2821,1326,7,
2726,1264,7,
2726,1389,7,
2269,1325,7,
2259,1381,7,
2189,1335,7,
2179,1377,7,
2264,1294,7,
3976,1952,7,
4043,1199,7,
4018,1209,7,
3978,1211,7,
3926,1213,7,
3891,1215,7,
3858,1213,7,
3830,1213,7,
2541,1557,7,
2484,1560,7,
2599,1561,7,
1102,1326,7,
1087,1340,7,
3875,1217,7,
3356,1273,7,
3278,1275,7,
3193,1275,7,
3124,1276,7,
2668,1265,7,
2616,1267,7,
2550,1268,7,
2497,1269,7,
2384,1273,7,
2333,1273,7,
1754,1279,7,
2737,1527,7,
4041,1959,7,
2402,1532,7,
2440,1534,7,
3889,1123,7,
3888,1104,7,
2569,1537,7,
4663,1891,7,
3007,1452,7,
3066,1451,7,
3125,1455,7,
3177,1454,7,
3241,1456,7,
3299,1455,7,
3351,1452,7,
3404,1455,7,
1905,1481,7,
1949,1479,7,
3948,1135,7,
3949,1109,7,
3951,1084,7,
3951,1066,7,
3951,1049,7,
4422,1778,7,
4462,1832,7,
2485,1600,7,
2469,1661,7,
2461,1717,7,
2465,1769,7,
4035,1148,7,
4014,1161,7,
2450,1479,7,
2521,1481,7,
2582,1480,7,
4218,1293,7,
876,1565,7,
1949,1249,7,
2199,1506,7,
2154,1517,7,
2451,1642,7,
2494,1715,7,
3703,1530,7,
187,854,4,
135,914,4,
4592,941,4,
470,847,4,
417,871,4,
856,1264,4,
172,830,4,
804,1316,4,
810,1271,4,
816,1204,4,
862,1199,4,
380,880,4,
367,900,4,
175,965,4,
226,942,4,
209,1007,4,
653,1329,4,
708,1236,4,
647,1092,4,
65,862,4,
291,1000,4,
16,904,4,
451,971,4,
821,1134,4,
860,1132,4,
955,1377,4,
702,1682,4,
667,1702,4,
4566,1017,4,
4571,989,4,
4586,899,4,
210,872,4,
4637,712,4,
4762,589,4,
4760,638,4,
130,611,4,
47,889,4,
9,638,4,
34,644,4,
402,827,4,
852,1357,4,
4494,757,4,
669,1306,4,
681,1256,4,
132,625,4,
744,1206,4,
242,902,4,
1131,1365,4,
1139,1402,4,
4766,951,4,
981,1277,4,
617,1252,4,
562,1240,4,
1050,1295,4,
907,1310,4,
843,1316,4,
915,1290,4,
930,1281,4,
901,1298,4,
652,1092,4,
4589,846,4,
786,1110,4,
1271,1402,4,
57,675,4,
61,610,4,
4649,964,4,
4688,965,4,
4703,961,4,
4716,961,4,
4743,920,4,
4518,1024,4,
332,942,4,
1277,1322,4,
1317,1365,4,
1110,1389,4,
193,951,4,
218,971,4,
275,976,4,
308,967,4,
319,997,4,
3617,1826,4,
2075,1656,4,
1985,1594,4,
1906,1544,4,
4461,832,4,
4501,821,4,
4554,816,4,
4573,790,4,
4586,777,4,
4622,751,4,
511,1825,4,
3553,1871,4,
3538,1813,4,
1284,1326,4,
1302,1349,4,
1329,1370,4,
38,882,4,
22,910,4,
4746,921,4,
4,653,4,
3357,1309,4,
3440,1277,4,
3386,1269,4,
3987,790,4,
3936,822,4,
3988,847,4,
3921,864,4,
3887,796,4,
3184,1407,4,
4659,961,4,
4117,1280,4,
0,942,4,
7,937,4,
1152,1381,4,
191,844,4,
229,889,4,
239,970,4,
1600,1914,4,
1890,1506,4,
1935,1506,4,
1971,1506,4,
1181,1325,4,
2477,1839,4,
1769,1596,4,
1769,1629,4,
1827,1596,4,
3174,1464,4,
2264,1176,4,
2281,1175,4,
2274,1192,4,
1845,1029,4,
1846,1089,4,
1849,1152,4,
2849,1876,4,
2901,1876,4,
2944,1875,4,
3000,1877,4,
3055,1877,4,
701,1802,4,
4468,1144,5,
4517,979,5,
4544,1026,5,
945,1197,5,
899,1192,5,
375,1005,5,
365,971,5,
334,914,5,
885,1250,5,
4417,1184,5,
4414,1082,5,
4447,1082,5,
7,696,5,
812,1247,5,
136,661,5,
4611,810,5,
412,996,5,
4443,1110,5,
4444,1151,5,
4584,872,5,
4644,774,5,
64,927,5,
4656,748,5,
4606,963,5,
109,606,5,
31,594,5,
4447,947,5,
4481,944,5,
4546,955,5,
4513,916,5,
4457,909,5,
18,683,5,
206,654,5,
4712,729,5,
4728,734,5,
4746,730,5,
3844,1027,5,
3934,1116,5,
4468,980,5,
137,967,5,
4062,1327,5,
646,1246,5,
107,927,5,
54,940,5,
878,1312,5,
1,717,5,
4403,1484,5,
797,1142,5,
47,606,5,
4492,1032,5,
412,1029,5,
427,1015,5,
1416,1433,5,
4572,900,5,
4594,990,5,
4506,1083,5,
385,977,5,
405,971,5,
432,996,5,
4604,764,5,
4668,747,5,
3947,1012,5,
4458,1126,5,
4456,1066,5,
64,877,5,
3469,1252,5,
3508,1251,5,
3550,1254,5,
3581,1253,5,
3605,1253,5,
3631,1255,5,
2544,1334,5,
2636,1331,5,
2615,1282,5,
2546,1265,5,
2537,1409,5,
2620,1431,5,
4429,1064,5,
35,911,5,
51,892,5,
2269,1270,5,
2160,1275,5,
1961,1280,5,
1881,1281,5,
3610,1663,5,
3600,1706,5,
3650,1662,5,
3685,1748,5,
3606,1773,5,
3602,1598,5,
2164,1232,5,
2096,1240,5,
2131,1241,5,
2184,1307,5,
2215,1340,5,
2215,1324,5,
2256,1335,5,
2277,1347,5,
1744,1584,5,
1790,1607,5,
1845,1000,5,
2325,1202,5,
4461,928,5,
82,933,5,
3582,1277,5,
3549,1279,5,
3508,1277,5,
3471,1282,5,
2222,1219,5,
4667,841,5,
4548,975,6,
4571,1005,6,
3943,977,6,
4412,1150,6,
4413,1122,6,
4426,1016,6,
4659,776,6,
4019,1210,6,
3751,1122,6,
4443,1185,6,
3621,1115,6,
4791,674,6,
3954,1176,6,
4516,1182,6,
4744,1656,6,
4501,1151,6,
4529,1146,6,
3862,1262,6,
46,566,6,
17,567,6,
65,644,6,
55,626,6,
242,591,6,
217,622,6,
44,514,6,
46,539,6,
67,500,6,
92,485,6,
4474,1016,6,
300,575,6,
4397,1271,6,
4398,1349,6,
4338,1456,6,
4364,1202,6,
3789,1081,6,
4064,1300,6,
4239,1197,6,
